Certification,FournisseurPlant,NbAltisePlan,NbChenilleObserve,Grosseur,EmplacementChenille,NbPlantsCecidomyie,StadeDommages,Maladie,NbPlantsMaladie,EmplacementMaladie,QuantiteMaladie,MaladieSecondaire,PresenceMaladieSecondaire,MaladieEmplacementSecondaire,QuantiteMaladieSecondaire,StadeAlternaria,CouleurPlant,Carence,AnneeProduction,QteSemencesMillegrains,PopulationViseeParHa,QtePlantsRequis,TypePlateaux,SurplusPourcent,NbrePlateauxTotal,SuperficieTotaleHa,SuperficieCultiveeHa,RendementLbParHa,NbPlantsObserves,StadeCulture,NbPlantsVersGris,PoidsNet,Rejet_AutresDefauts,RejetDeclassement,Rejet_Dimensions,Rejet_Matiere_Etrangere,FertilizerAmount,IrrigationArea,IrrigationDuration,PesticideAmount,duree_visee,duree_obtenue
0,0,0,1,1,2,0,2,1,1,0,4,1,0,3,3,1,3,0,2020,191.4893617,43055.64168,169742.5618,288,0.06,625,4.48,3.9424,24250.82,19,12,0,125246,0.42,0,1.55,0.24,80.64,0,0,13.8521,69,71
0,0,0,1,1,2,0,2,1,1,0,4,1,0,3,3,1,3,0,2020,188.4255319,43055.64168,167090.3342,288,0.06,615,4.41,3.8808,24250.82,19,12,0,101661,0.47,0,1.84,0.27,79.38,0,0,13.6356,68,66
0,0,0,2,4,0,0,2,1,3,0,4,1,0,3,3,1,3,0,2020,218.1446809,43055.64168,193233.7199,288,0.06,712,5.1,4.488,24250.82,36.67824074,15,0,92332,0.24,0,1.54,0.2,91.8,0,0,15.7689,68,64
0,0,0,2,4,0,0,2,1,3,0,4,1,0,3,3,1,3,0,2020,213.8553191,43055.64168,189444.8234,288,0.06,698,5,4.4,24250.82,36.67824074,13,0,111775,0.38,0,1.4,0.28,90,0,0,15.46,68,63
0,0,0,2,4,2,0,2,1,2,0,4,1,0,3,3,1,3,0,2020,197.9234043,43055.64168,175425.9065,288,0.06,646,4.63,4.0744,24250.82,23,16,0,84599,0.23,0,1.78,0.27,83.34,0,0,14.3159,69,70
0,0,0,2,4,2,0,2,1,2,0,4,1,0,3,3,1,3,0,2020,27.57446809,43055.64168,24248.93739,288,0.06,90,0.64,0.6248,24250.82,23,16,0,14157,0.45,0,1.36,0.3,11.52,0,0,1.979,69,72
0,0,0,2,4,2,0,2,1,2,0,4,1,0,3,3,1,3,0,2020,27.57446809,43055.64168,24248.93739,288,0.06,90,0.64,0.6248,24250.82,23,16,0,20282,0.35,0,2.52,0.28,11.52,0,0,1.979,69,70
0,0,0,2,4,2,0,2,1,2,0,4,1,0,3,3,1,3,0,2020,27.57446809,43055.64168,24248.93739,288,0.06,90,0.64,0.6248,24250.82,23,16,0,12802,0.43,0,1.76,0.34,11.52,0,0,1.979,69,72
0,0,0,1,4,0,0,2,2,0,4,0,1,0,3,3,1,3,0,2020,192.4085106,43055.64168,170500.3411,288,0.06,628,4.5,3.96,24250.82,18,16,0,101986,0.42,0,1.18,0.18,67.5,0,0,17.901,66,66
0,0,0,4,4,4,0,2,2,0,4,0,1,0,3,3,1,3,0,2020,195.7787234,43055.64168,173531.4582,288,0.06,639,4.58,4.0304,24250.82,28,16,0,93665,0.3,0,1.27,0.23,68.7,0,0,18.2192,66,67
0,0,0,4,4,4,0,2,2,0,4,0,1,0,3,3,1,3,0,2020,189.3446809,43055.64168,167848.1135,288,0.06,618,4.43,3.8984,24250.82,28,16,0,91949,0.31,0,0.72,0.09,66.45,0,0,17.6225,66,65
0,0,0,4,1,4,0,2,2,0,4,0,1,0,3,3,1,3,0,2020,165.6319149,28703.76112,138926.2038,231,0.12,674,5.5,4.84,44092.4,23,16,0,197979,0.43,0.38,0.87,0,82.5,0,0,19.102,87,93
0,0,0,4,4,4,0,2,2,0,4,0,1,0,3,3,1,3,0,2020,159.2425532,28703.76112,135895.0866,231,0.1,648,5.38,4.7344,44092.4,25,16,0,260735.5,0.56,0.96,0.21,0,80.7,0,0,26.1683,74,82
0,0,0,2,4,0,0,2,1,3,0,4,1,0,3,3,1,3,0,2020,176.1702128,43055.64168,156102.5345,288,0.06,575,4.12,3.6256,24250.82,36.67824074,13,0,75025,0.68,0,1.53,0.25,54.59,0,0,1.4997,68,70
0,0,0,2,4,0,0,2,1,3,0,4,1,0,3,3,1,3,0,2020,47.18297872,43055.64168,41677.86115,288,0.06,154,1.1,0.968,24250.82,36.67824074,13,0,30219,1.13,0,1.39,0.25,14.3,0,0,0.4004,67,68
0,0,0,2,4,0,0,2,1,3,0,4,1,0,3,3,1,3,0,2020,47.18297872,43055.64168,41677.86115,288,0.06,154,1.1,0.968,24250.82,36.67824074,13,0,38488,0.29,0,2.05,0.33,14.3,0,0,0.4004,67,68
0,0,0,2,4,0,0,2,1,3,0,4,1,0,3,3,1,3,0,2020,47.18297872,43055.64168,41677.86115,288,0.06,154,1.1,0.968,24250.82,36.67824074,13,0,10214,0.3,0,1.83,0.33,14.3,0,0,0.4003,67,68
0,0,0,2,4,0,0,2,1,3,0,4,1,0,3,3,1,3,0,2020,47.18297872,43055.64168,41677.86115,288,0.06,154,1.1,0.968,24250.82,36.67824074,13,0,53864,0.23,0,1.62,0.21,14.575,0,0,0.4004,67,68
0,0,0,1,0,0,0,2,0,1,0,1,1,0,3,3,1,3,0,2020,185.6680851,43055.64168,164438.1067,288,0.06,606,4.34,3.8192,24250.82,17.99305556,16,0,73971,0.51,0,1.87,0.26,57.505,0,0,3.1596,67,66
0,0,0,1,0,0,0,2,0,1,0,1,1,0,3,3,1,3,0,2020,245.412766,43055.64168,217482.6573,288,0.06,801,5.74,5.0512,24250.82,17.99305556,16,0,127880,0.5,0,1.74,0.23,76.055,0,0,4.1787,67,65
0,0,0,4,4,4,0,2,2,0,4,0,1,0,3,3,1,3,0,2020,169.3180851,28703.76112,144483.252,231,0.1,689,5.72,5.0336,44092.4,20,16,0,260735.5,0.35,1.793169399,0.32,0,51.48,0,0,11.8061,73,88
0,0,0,4,4,4,0,2,2,0,4,0,1,0,3,3,1,3,0,2020,183.8170213,28703.76112,154081.7897,231,0.12,748,6.1,5.368,44092.4,20,16,0,260735.5,0.45,0.86,0.53,0,54.9,0,0,12.5904,82,99
0,0,0,4,4,4,0,2,2,0,4,0,1,0,3,3,1,3,0,2020,173.987234,28703.76112,145998.8106,231,0.12,708,5.78,5.0864,44092.4,20,16,0,231962,0.26,0.86,0.5,0,52.02,0,0,11.9299,85,99
0,0,0,4,4,4,0,2,2,0,4,0,1,0,3,3,1,3,0,2020,130.7361702,28703.76112,109625.4045,231,0.12,532,4.34,3.8192,44092.4,20,16,0,221467,0.69,0.77,0.54,0,39.06,0,0,8.9578,88,98
1,1,0,4,4,4,0,2,2,0,4,0,1,0,3,3,1,3,0,2020,0,7175.94028,0,145.5,0,65.5,0.585,0.6248,55115.5,20,16,0,210393,0.72,1.793169399,0.28,0.01,499.52,0,0,6.58,112.5,119.75
1,1,0,4,4,4,0,2,2,0,4,0,1,0,3,3,1,3,0,2020,0,7175.94028,0,145.5,0,65.5,0.585,0.6248,55115.5,20,16,0,111639.9727,0.546302368,0.71726776,1.101621129,0.106539162,0,0,0,0,112.5,98
1,1,0,4,4,4,0,2,2,0,4,0,1,0,3,3,1,3,0,2020,0,7175.94028,0,145.5,0,65.5,0.585,0.6248,55115.5,20,16,0,111639.9727,0.546302368,0.71726776,1.101621129,0.106539162,0,0,0,0,112.5,98
1,0,0,1,1,4,0,2,2,0,4,0,1,0,3,3,1,3,0,2020,272.6808511,43055.64168,241731.5946,288,0.06,890,6.38,5.6144,29762.37,24,16,0,174049,1,0,0.84,0.32,2657.27,0,0,61.019,69,74
1,0,0,1,1,4,0,2,2,0,4,0,1,0,3,3,1,3,0,2020,299.3361702,43055.64168,265222.7527,288,0.06,977,7,6.16,29762.37,24,16,0,187151,0.77,0,0.3,0.3,2915.5,0,0,66.9897,68,73
1,0,0,1,1,4,0,2,2,0,4,0,1,0,3,3,1,3,0,2020,148.9021277,43055.64168,131853.5971,288,0.06,486,3.48,3.0624,29762.37,20,18,0,79310,0.3,0,0.05,0.22,2858.82,0,0,21.4716,59,55
1,0,0,1,1,4,0,2,2,0,4,0,1,0,3,3,1,3,0,2020,170.6553191,43055.64168,151176.9691,288,0.06,557,3.99,3.5112,29762.37,20,18,0,97568,0.1,0,0.12,0.21,3277.785,0,0,24.6183,57,52
1,0,0,1,1,4,0,2,2,0,4,0,1,0,3,3,1,3,0,2020,256.4425532,43055.64168,227333.7881,288,0.06,837,6,5.28,29762.37,24,8.5,0,93142,0.77,0,0,0.25,4623,0,0,57.42,67,69
1,0,0,1,1,4,0,2,2,0,4,0,1,0,3,3,1,3,0,2020,242.9617021,43055.64168,215209.3194,288,0.06,793,5.68,4.9984,29762.37,24,16,0,140783,0.73,0,0.03,0.21,4376.44,0,0,54.1201,66,63
1,0,0,1,0,0,0,2,0,1,0,1,1,0,3,3,1,3,0,2020,200.987234,43055.64168,178078.134,288,0.06,656,4.7,4.136,29762.37,17.99305556,16,0,145971,0.79,0,1.46,0.13,4160.7,0,0,39.2886,65,64
1,0,0,1,1,4,0,2,2,0,4,0,1,0,3,3,1,3,0,2020,200.987234,43055.64168,178078.134,288,0.06,656,4.7,4.136,29762.37,24,8.5,0,105162,1.24,0,0.09,0.17,4160.7,0,0,39.2886,69,70
1,0,0,1,1,4,0,2,2,0,4,0,1,0,3,3,1,3,0,2020,200.987234,43055.64168,178078.134,288,0.06,656,4.7,4.136,29762.37,20,18,0,97468,0.66,0,0.03,0.08,4144.14,0,0,26.8686,66,70
1,0,0,1,1,4,0,2,2,0,4,0,1,0,3,3,1,3,0,2020,200.987234,43055.64168,178078.134,288,0.06,656,4.7,4.136,29762.37,20,18,0,52276,0.78,0,0.49,0.16,4144.14,0,0,21.6936,64,74
1,0,0,4,4,4,0,2,2,0,4,0,1,0,3,3,1,3,0,2020,122.3808511,28703.76112,102552.7977,231,0.12,498,4.06,3.5728,55115.5,20,16,0,94292,0.22,0.24,0.54,0,3239.775,0,0,13.0162,79,106
1,0,0,4,4,4,0,2,2,0,4,0,1,0,3,3,1,3,0,2020,122.3808511,28703.76112,102552.7977,231,0.12,498,4.06,3.5728,55115.5,20,16,0,74106,0.57,0.17,0.53,0,2579.325,0,0,22.5659,82,99
1,0,0,4,4,4,0,2,2,0,4,0,1,0,3,3,1,3,0,2020,122.3808511,28703.76112,102552.7977,231,0.12,498,4.06,3.5728,55115.5,20,16,0,99828,0.49,0.33,1.16,0,705.075,0,0,31.4909,87,92
1,0,0,1,0,0,0,2,0,1,0,1,1,0,3,3,1,3,0,2020,183.2170213,44927.6261,162296.5565,288,0.06,598,4.105,3.6124,29762.37,17.99305556,16,0,39998,1.24,0,1.34,0.14,1714.75,0,0,26.1075,66,71
1,0,0,1,1,4,0,2,2,0,4,0,1,0,3,3,1,3,0,2020,183.2170213,44927.6261,162296.5565,288,0.06,598,4.105,3.6124,29762.37,24,8.5,0,70087,0.69,0,1.36,0.13,1714.75,0,0,38.988,65,70
1,0,0,1,2,2,0,2,2,0,4,0,1,0,3,3,1,3,0,2020,183.2170213,44927.6261,162296.5565,288,0.06,598,4.105,3.6124,29762.37,32,16,0,40684,1.24,0,0.07,0.17,1714.75,0,0,25.4793,68,79
1,0,0,1,2,2,0,2,2,0,4,0,1,0,3,3,1,3,0,2020,183.2170213,44927.6261,162296.5565,288,0.06,598,4.105,3.6124,29762.37,32,16,0,2000,0.78,0,0.31,0.16,1714.75,0,0,22.3206,66,78
1,0,0,1,2,2,0,2,2,0,4,0,1,0,3,3,1,3,0,2020,183.2170213,44927.6261,162296.5565,288,0.06,598,4.105,3.6124,29762.37,32,16,0,65951,0.38,0,0.3,0.1,1389.85,0,0,26.0786,64,71
1,0,0,1,2,2,0,2,2,0,4,0,1,0,3,3,1,3,0,2020,183.2170213,44927.6261,162296.5565,288,0.06,598,4.105,3.6124,29762.37,32,16,0,83663,0.19,0,0.6,0.14,1389.85,0,0,26.0787,65,71
1,0,0,4,4,4,0,2,2,0,4,0,1,0,3,3,1,3,0,2020,152.5531915,28703.76112,127862.6261,200,0.12,717,5.062,4.45456,55115.5,20,16,0,216357,0.36,0.24,0.25,0,1713.25,0,0,31.9287,79,102
1,0,0,4,4,4,0,2,2,0,4,0,1,0,3,3,1,3,0,2020,152.5531915,28703.76112,127862.6261,200,0.12,717,5.062,4.45456,55115.5,20,16,0,106568,0.58,0.12,0.26,0,1713.25,0,0,31.9287,87,100
1,0,0,1,2,2,0,2,2,0,4,0,1,0,3,3,1,3,0,2020,200.987234,43055.64168,178078.134,288,0.06,656,4.7,4.136,29762.37,32,16,0,142306,0.63,0,0.94,0.08,4160.7,0,0,39.2886,65,65
1,0,0,1,2,2,0,2,2,0,4,0,1,0,3,3,1,3,0,2020,200.987234,43055.64168,178078.134,288,0.06,656,4.7,4.136,29762.37,32,16,0,102062,1.08,0,0.32,0.15,4160.7,0,0,39.2886,67,64
1,0,0,1,2,2,0,2,2,0,4,0,1,0,3,3,1,3,0,2020,200.987234,43055.64168,178078.134,288,0.06,656,4.7,4.136,29762.37,32,16,0,99270,0.37,0,0.02,0.1,4144.14,0,0,26.8686,65,71
1,0,0,1,2,2,0,2,2,0,4,0,1,0,3,3,1,3,0,2020,200.987234,43055.64168,178078.134,288,0.06,656,4.7,4.136,29762.37,32,16,0,42900,0.77,0,0.25,0.16,4144.14,0,0,21.6936,65,67
1,0,0,4,4,4,0,2,2,0,4,0,1,0,3,3,1,3,0,2020,122.3808511,28703.76112,102552.7977,231,0.12,498,4.06,3.5728,55115.5,20,16,0,79921,0.5,0.59,0.34,0,3239.775,0,0,13.0163,80,101
1,0,0,4,4,4,0,2,2,0,4,0,1,0,3,3,1,3,0,2020,122.3808511,28703.76112,102552.7977,231,0.12,498,4.06,3.5728,55115.5,20,16,0,88239,0.66,0.15,0.63,0,2579.325,0,0,22.566,85,96
1,0,0,4,4,4,0,2,2,0,4,0,1,0,3,3,1,3,0,2020,122.3808511,28703.76112,102552.7977,231,0.12,498,4.06,3.5728,55115.5,20,16,0,98192,0.61,0.27,0.57,0,705.075,0,0,31.491,89,89
1,0,0,4,4,4,0,2,2,0,4,0,1,0,3,3,1,3,0,2020,81.70212766,32291.73126,68484.30366,200,0.12,384,2.41,2.1208,55115.5,20,16,0,89810,0.4,0.91,0.45,0,2221.76,0,0,1.4798,79,98
1,0,0,4,4,4,0,2,2,0,4,0,1,0,3,3,1,3,0,2020,81.70212766,32291.73126,68484.30366,200,0.12,384,2.41,2.1208,55115.5,20,16,0,86237,0.26,0.97,0.52,0,2221.76,0,0,1.4797,81,106
1,0,0,4,4,4,0,2,2,0,4,0,1,0,3,3,1,3,0,2020,81.70212766,32291.73126,68484.30366,200,0.12,384,2.41,2.1208,55115.5,20,16,0,54252,0.39,0.16,0.71,0,2221.76,0,0,1.4797,83,107
1,0,0,4,4,4,0,2,2,0,4,0,1,0,3,3,1,3,0,2020,81.70212766,32291.73126,68484.30366,200,0.12,384,2.41,2.1208,55115.5,20,16,0,71526,0.37,0.25,1.4,0,2221.76,0,0,1.4798,86,102
1,0,0,4,1,4,0,2,2,0,4,0,1,0,3,3,1,3,0,2020,285.2425532,43055.64168,252736.6167,288,0.06,931,5.87,5.87,29762.37,36.67824074,16,0,121620,0.57,0,0.52,0.07,1085.95,0,0,23.2628,64,76
1,0,0,4,1,4,0,2,2,0,4,0,1,0,3,3,1,3,0,2020,285.2425532,43055.64168,252736.6167,288,0.06,931,5.87,5.87,29762.37,36.67824074,16,0,110670,0.68,0,0.4,0.07,1085.95,0,0,41.36,65,72
1,0,0,4,4,4,0,2,2,0,4,0,1,0,3,3,1,3,0,2020,180.1308511,28703.76112,150981.7835,231,0.12,733,5.26,5.26,55115.5,20,16,0,250814,0.74,0.32,0.59,0,978.36,0,0,52.2106,79,100
1,0,0,4,4,4,0,2,2,0,4,0,1,0,3,3,1,3,0,2020,152.3617021,28703.76112,127731.737,231,0.12,620,4.45,4.45,55115.5,20,16,0,126763,0.88,0.36,0.61,0,827.7,0,0,44.1708,83,104
1,0,0,4,4,4,0,2,2,0,4,0,1,0,3,3,1,3,0,2020,152.3617021,28703.76112,127731.737,231,0.12,620,4.45,4.45,55115.5,20,16,0,108387,1.06,0.3,0.23,0,827.7,0,0,44.1708,89,97
1,0,0,4,1,4,0,2,2,0,4,0,1,0,3,3,1,3,0,2020,197.6170213,43055.64168,175047.0168,288,0.06,645,4.62,4.0656,29762.37,36.67824074,16,0,117203,0.56,0,0.33,0.16,4389,0,0,43.143,64,65
1,0,0,4,1,4,0,2,2,0,4,0,1,0,3,3,1,3,0,2020,199.7617021,43055.64168,176941.465,288,0.06,652,4.67,4.1096,29762.37,36.67824074,16,0,103397,0.99,0,0.15,0.21,4436.5,0,0,43.6099,64,62
1,0,0,4,1,4,0,2,2,0,4,0,1,0,3,3,1,3,0,2020,206.1957447,43055.64168,182624.8097,288,0.06,673,4.82,4.2416,29762.37,36.67824074,16,0,93729,0.7,0,0.53,0.16,4579,0,0,45.0105,65,61
1,0,0,4,4,4,0,2,2,0,4,0,1,0,3,3,1,3,0,2020,128.7702128,28703.76112,109877.9976,231,0.1,524,4.35,3.828,55115.5,36.67824074,16,0,184321,0.88,0.21,0.46,0,4458.75,0,0,42.5082,68,67
1,0,0,4,4,4,0,2,2,0,4,0,1,0,3,3,1,3,0,2020,138.6,28703.76112,116192.825,231,0.12,564,4.6,4.048,55115.5,36.67824074,16,0,163828,0.15,0.51,0.75,0,4715,0,0,44.9511,80,89
1,0,0,1,4,0,0,2,0,2,0,3,1,0,3,3,1,3,0,2020,70.16170213,43055.64168,62137.90207,288,0.06,229,1.64,1.4432,29762.37,17.99305556,15,0,25677,0.61,0,0.68,0.23,1180.7356,0,0,9.3604,66,66
1,0,0,2,1,0,0,2,0,3,0,3,1,0,3,3,1,3,0,2020,93.82978723,62500.12502,88000.17603,373.5,0,105,1.6,1.408,29762.37,21,14,0,25703,0.81,0,1.41,0.2,1122.5567,0,0,8.1321,66,71
1,0,0,2,1,0,0,2,0,3,0,3,1,0,3,3,1,3,0,2020,93.82978723,62500.12502,87450.17493,373.5,0,105,1.59,1.3992,29762.37,21,14,0,33735,0.6,0,0.88,0.2,1115.5489,0,0,8.0814,66,72
1,0,0,2,1,0,0,2,0,3,0,3,1,0,3,3,1,3,0,2020,50.85957447,43055.64168,45087.86797,288,0.06,166,1.19,1.0472,29762.37,21,14,0,22143,0.43,0,0.56,0.19,859.0436,0,0,6.792,66,66
1,0,0,1,4,0,0,2,0,2,0,3,1,0,3,3,1,3,0,2020,128.3744681,43055.64168,113666.894,288,0.06,419,3,2.64,29762.37,19,14,0,72065,0.83,0,0.63,0.3,2163.6253,0,0,17.1228,66,67
1,0,0,1,4,0,0,2,0,2,0,3,1,0,3,3,1,3,0,2020,124.3914894,43055.64168,110256.8872,288,0.06,406,2.91,2.5608,29762.37,19,14,0,71839,0.54,0,0.85,0.19,2098.7566,0,0,16.6092,66,66
1,0,0,1,1,0,0,2,0,3,0,3,1,0,3,3,1,3,0,2020,319.3669148,43055.64168,285303.904,288,0.06,1051,7.53,6.6264,29762.37,27,14,0,153176,0.25,0,0.74,0.19,5434.1268,0,0,42.9782,65,62
1,0,0,2,1,0,0,2,0,2,0,3,1,0,3,3,1,3,0,2020,206.1957447,43055.64168,182624.8097,288,0.06,673,4.82,4.2416,29762.37,18,14,0,101305,0.21,0,1.05,0.25,3489.6811,0,0,27.5105,64,58
1,0,0,2,1,0,0,2,0,3,0,3,1,0,3,3,1,3,0,2020,147.9829787,43055.64168,131095.8178,288,0.06,483,3.46,3.0448,29762.37,27,14,0,48071,0.74,0,1.14,0.18,2503.2609,0,0,19.7488,63,60
1,0,0,2,1,0,0,2,0,3,0,3,1,0,3,3,1,3,0,2020,175.2510638,43055.64168,155344.7552,288,0.06,572,4.1,3.608,29762.37,27,14,0,41887,1.24,0,1.22,0.15,2958.4445,0,0,23.076,63,60
1,0,0,4,1,0,0,2,2,0,4,0,1,0,3,3,1,3,0,2020,233.1574468,43055.64168,206494.8575,288,0.06,761,5.45,4.796,29762.37,33,15,0,95548,0.68,0,0.02,0.2,2799.8312,0,0,37.8366,67,68
1,0,0,4,1,0,0,2,2,0,4,0,1,0,3,3,1,3,0,2020,184.7489362,43055.64168,163680.3274,288,0.06,603,4.32,3.8016,29762.37,33,16,0,69574,1.24,0,0.02,0.25,2220.231,0,0,29.9917,67,67
1,0,0,2,1,0,0,2,2,0,4,0,1,0,3,3,1,3,0,2020,167.2851064,43055.64168,148145.8519,288,0.06,546,3.91,3.4408,29762.37,26,16,0,69479,0.52,0,0.24,0.22,2009.7026,0,0,27.145,66,66
1,0,0,2,1,0,0,2,2,0,4,0,1,0,3,3,1,3,0,2020,143.693617,43055.64168,127306.9213,288,0.06,469,3.36,2.9568,29762.37,26,16,0,65120,0.74,0,0.05,0.27,1728.1352,0,0,23.3266,66,66
1,0,0,1,1,4,0,2,2,0,4,0,1,0,3,3,1,3,0,2020,177.4276596,28703.76112,148777.3346,231,0.12,722,5.89,5.1832,55115.5,36.67824074,16,0,245548,0.5,0.25,0.58,0,3691.0546,0,0,42.7967,80,93
1,0,0,4,4,4,0,2,9,3,5,3,1,0,3,3,1,3,0,2020,266.1414894,28703.76112,227333.7881,231,0.1,1083,7.905,6.8904,55115.5,30,10,0,260735.5,0.5,0.55,0.7,0,6321.0335,0,0,65.3943,75,83
1,0,0,1,4,4,0,2,2,0,4,0,1,0,3,3,1,3,0,2020,96.08617021,28703.76112,82092.7568,231,0.1,391,3.25,2.86,55115.5,25,13,0,27858,0.78,1.793169399,0.37,0,2393.7479,0,0,21.5834,72,88
1,0,0,1,1,4,0,2,2,0,4,0,1,0,3,3,1,3,0,2020,96.33191489,28703.76112,80829.79131,231,0.12,392,3.2,2.816,55115.5,28,16,0,127528,0.34,0.31,0.67,0,2125.6605,0,0,23.2511,83,99
1,0,0,1,1,4,0,2,2,0,4,0,1,0,3,3,1,3,0,2020,210.8489362,28703.76112,176815.1685,231,0.12,858,7,6.16,55115.5,28,16,0,260735.5,0.43,0.33,0.64,0,4651.003,0,0,65.3345,84,97
1,0,0,1,1,0,0,2,2,0,4,0,1,0,3,3,1,3,0,2020,180.1308511,28703.76112,151050.6725,231,0.12,733,5.98,5.2624,55115.5,24,16,0,260735.5,0.29,0.3,0.81,0,4398.8228,0,0,48.0262,85,91
1,0,0,2,1,0,0,2,2,0,4,0,1,0,3,3,1,3,0,2020,177.1819149,28703.76112,148524.7415,231,0.12,721,5.88,5.1744,55115.5,25,16,0,211397,0.49,0.52,0.43,0,3003.8861,0,0,47.223,86,90
1,0,0,4,4,4,0,2,2,0,4,0,1,0,3,3,1,3,0,2020,180.6223404,28703.76112,151555.8587,231,0.12,735,6,5.28,55115.5,36.67824074,16,0,260735.5,0.37,0.24,1.09,0,4731.9657,0,0,34.1621,87,92
1,0,0,4,4,4,0,2,2,0,4,0,1,0,3,3,1,3,0,2020,223.1361702,28703.76112,187171.4855,231,0.12,908,7.41,6.5208,55115.5,36.67824074,16,0,260735.5,0.43,0.19,0.98,0,5845.4099,0,0,46.8212,88,90
1,0,0,4,4,4,0,2,2,0,4,0,1,0,3,3,1,3,0,2020,131.7191489,28703.76112,110383.1838,231,0.12,536,4.37,3.8456,55115.5,34,16,0,260735.5,0.52,0.52,0.84,0,3648.988,0,0,27.6126,89,103
1,0,0,4,4,4,0,2,2,0,4,0,1,0,3,3,1,3,0,2020,154.8191489,28703.76112,129832.8523,231,0.12,630,5.14,4.5232,55115.5,34,16,0,97604,0.19,0.1,1.82,0,4297.148,0,0,32.4779,90,99
1,0,0,4,1,4,0,2,2,0,4,0,1,0,3,3,1,3,0,2020,238.9787234,43055.64168,217861.5469,288,0.03,780,5.75,5.06,29762.37,36.67824074,16,0,164182,0.67,0,0.35,0.12,0,0,0,0,64,66
1,0,0,4,1,4,0,2,2,0,4,0,1,0,3,3,1,3,0,2020,238.9787234,43055.64168,217861.5469,288,0.03,780,5.75,5.06,29762.37,36.67824074,16,0,148673,0.54,0,0.2,0.13,0,0,0,0,65,74
1,0,0,4,4,4,0,2,2,0,4,0,1,0,3,3,1,3,0,2020,105.5319149,28703.76112,92701.66691,200,0.07,496,3.67,3.2296,55115.5,20,16,0,223507,0.34,0.94,0.32,0,0,0,0,0,79,93
1,0,0,4,4,4,0,2,2,0,4,0,1,0,3,3,1,3,0,2020,105.5319149,28703.76112,92701.66691,200,0.07,496,3.67,3.2296,55115.5,20,16,0,156038,0.33,0.73,0.31,0,0,0,0,0,82,99
1,0,0,4,4,4,0,2,2,0,4,0,1,0,3,3,1,3,0,2020,105.5319149,28703.76112,92701.66691,200,0.07,496,3.67,3.2296,55115.5,20,16,0,114053,0.19,0.16,2.05,0,0,0,0,0,87,102
1,0,0,4,0,1,0,2,1,3,0,3,1,0,3,3,1,4,0,2021,206.6712766,28703.76112,176562.5754,231,0.1,841,6.99,6.1512,55115.5,35,16,0,146057,0.34,1.72,0.77,0,0,0,0,0,84,69
1,0,0,2,2,4,0,2,1,2,0,1,1,0,3,3,1,4,0,2021,227.0680851,28703.76112,190455.1958,231,0.12,924,7.54,6.6352,55115.5,30,16,0,250666,0.16,1.16,0.51,0,0,0,0,0,92,75
1,0,0,1,1,2,0,2,2,0,4,0,1,0,3,3,1,4,0,2021,187.812766,43055.64168,166332.5549,288,0.06,613,4.39,3.8632,29762.37,35,16,0,51248,0.34,0,0.73,0.32,2815.5265,0,0,44.0097,69,74
1,0,0,0,3,3,0,2,2,0,4,0,1,0,3,3,1,4,0,2021,178.3148936,43055.64168,157996.9827,288,0.06,582,4.17,3.6696,29762.37,30,15,0,55429,0.43,0,0.85,0.21,2674.4295,0,0,41.8044,68,71
1,0,0,2,4,2,0,2,1,1,0,1,1,0,3,3,1,4,0,2021,178.0085106,43055.64168,157618.0931,288,0.06,581,4.16,3.6608,29762.37,20,16,0,66272,0.15,0,1.73,0.2,2657.616,0,0,18.8618,59,55
1,0,0,1,2,2,0,2,1,2,2,1,1,0,3,3,1,4,0,2021,162.0765957,43055.64168,143599.1761,288,0.06,529,3.79,3.3352,29762.37,20,16,0,77832,0.13,0,1.87,0.19,2430.7165,0,0,34.0152,64,65
1,0,0,4,4,4,0,2,1,2,2,1,1,0,3,3,1,3,0,2021,231.012766,43055.64168,204600.4093,288,0.06,754,5.4,4.752,29762.37,35,16,0,74267,0.17,0,2.06,0.18,3463.29,0,0,51.5213,63,62
1,0,0,1,1,2,0,2,2,0,4,0,1,0,3,3,1,4,0,2021,206.5021277,43055.64168,183003.6994,288,0.06,674,4.83,4.2504,29762.37,35,16,0,58698,0.39,0,0.57,0.24,3242.6205,0,0,41.1757,67,68
1,0,0,1,4,1,0,2,2,0,4,0,1,0,3,3,1,0,0,2021,220.2893617,43055.64168,195128.1681,288,0.06,719,5.15,4.532,29762.37,17.99305556,16,0,91854,0.83,0,0.75,0.24,3457.4525,0,0,62.135,67,69
1,0,0,1,4,1,0,2,2,0,4,0,1,0,3,3,1,0,0,2021,168.2042553,43055.64168,148903.6312,288,0.06,549,3.93,3.4584,29762.37,17.99305556,16,0,50095,0.82,0,1.12,0.21,2638.4055,0,0,52.4245,66,70
1,0,0,0,4,4,0,2,2,0,4,0,1,0,3,3,1,0,0,2021,213.8553191,43055.64168,189444.8234,288,0.06,698,5,4.4,29762.37,36.67824074,16,0,45539,0.67,0,1.41,0.17,1272.5,0,0,43.6,66,70
1,0,0,0,4,4,0,2,2,0,4,0,1,0,3,3,1,0,0,2021,227.9489362,43055.64168,201948.1817,288,0.06,744,5.33,4.6904,29762.37,36.67824074,15,0,54145,0.68,0,0.31,0.18,1356.485,0,0,45.5846,65,68
